ccle_name,row_id,pool_id,culture,depmap_id,screen
A673_BONE,ACH-000052::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000052,REP300
A704_KIDNEY,ACH-000429::P108::PR500A::REP300,P108,PR500A,ACH-000429,REP300
BCPAP_THYROID,ACH-000456::P116::PR500A::REP300,P116,PR500A,ACH-000456,REP300
BC3C_URINARY_TRACT,ACH-000593::P105::PR500A::REP300,P105,PR500A,ACH-000593,REP300
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000080::P956::PR500B::REP300,P956,PR500B,ACH-000080,REP300
BECKER_CENTRAL_NERVOUS_SYSTEM,ACH-001016::P103::PR500A::REP300,P103,PR500A,ACH-001016,REP300
BEN_LUNG,ACH-000603::P106::PR500A::REP300,P106,PR500A,ACH-000603,REP300
BFTC905_URINARY_TRACT,ACH-000802::P109::PR500A::REP300,P109,PR500A,ACH-000802,REP300
BFTC909_KIDNEY,ACH-000792::P102::PR500A::REP300,P102,PR500A,ACH-000792,REP300
BHT101_THYROID,ACH-000191::P103::PR500A::REP300,P103,PR500A,ACH-000191,REP300
BHY_UPPER_AERODIGESTIVE_TRACT,ACH-000548::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000548,REP300
BICR16_UPPER_AERODIGESTIVE_TRACT,ACH-000503::P118::PR500A::REP300,P118,PR500A,ACH-000503,REP300
BICR18_UPPER_AERODIGESTIVE_TRACT,ACH-000992::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000992,REP300
BICR22_UPPER_AERODIGESTIVE_TRACT,ACH-000794::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000794,REP300
BICR31_UPPER_AERODIGESTIVE_TRACT,ACH-000228::P119::PR500A::REP300,P119,PR500A,ACH-000228,REP300
BICR56_UPPER_AERODIGESTIVE_TRACT,ACH-000771::P117::PR500A::REP300,P117,PR500A,ACH-000771,REP300
BICR6_UPPER_AERODIGESTIVE_TRACT,ACH-000415::P119::PR500A::REP300,P119,PR500A,ACH-000415,REP300
BICR78_UPPER_AERODIGESTIVE_TRACT,ACH-001332::P123::PR500B::REP300,P123,PR500B,ACH-001332,REP300
BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001450::P952::PR500B::REP300,P952,PR500B,ACH-001450,REP300
BL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001449::P950::PR500B::REP300,P950,PR500B,ACH-001449,REP300
BOKU_CERVIX,ACH-001451::P125::PR500B::REP300,P125,PR500B,ACH-001451,REP300
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001452::P954::PR500B::REP300,P954,PR500B,ACH-001452,REP300
BT12_SOFT_TISSUE,ACH-000160::P956::PR500B::REP300,P956,PR500B,ACH-000160,REP300
BT16_SOFT_TISSUE,ACH-001020::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001020,REP300
BT474_BREAST,ACH-000927::P119::PR500A::REP300,P119,PR500A,ACH-000927,REP300
BT549_BREAST,ACH-000288::P119::PR500A::REP300,P119,PR500A,ACH-000288,REP300
BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000432::P953::PR500B::REP300,P953,PR500B,ACH-000432,REP300
BXPC3_PANCREAS,ACH-000535::P104::PR500A::REP300,P104,PR500A,ACH-000535,REP300
CADOES1_BONE,ACH-000210::P103::PR500A::REP300,P103,PR500A,ACH-000210,REP300
CADOES1_BONE,ACH-000210::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000210,REP300
CAKI1_KIDNEY,ACH-000433::P103::PR500A::REP300,P103,PR500A,ACH-000433,REP300
CALU1_LUNG,ACH-000511::P106::PR500A::REP300,P106,PR500A,ACH-000511,REP300
CALU6_LUNG,ACH-000264::P113::PR500A::REP300,P113,PR500A,ACH-000264,REP300
CAL12T_LUNG,ACH-000826::P101::PR500A::REP300,P101,PR500A,ACH-000826,REP300
CAL120_BREAST,ACH-000212::P110::PR500A::REP300,P110,PR500A,ACH-000212,REP300
CAL148_BREAST,ACH-000902::P956::PR500B::REP300,P956,PR500B,ACH-000902,REP300
CAL27_UPPER_AERODIGESTIVE_TRACT,ACH-000832::P105::PR500A::REP300,P105,PR500A,ACH-000832,REP300
CAL29_URINARY_TRACT,ACH-000142::P107::PR500A::REP300,P107,PR500A,ACH-000142,REP300
CAL33_UPPER_AERODIGESTIVE_TRACT,ACH-000518::P947::PR500B::REP300,P947,PR500B,ACH-000518,REP300
CAL51_BREAST,ACH-000856::P110::PR500A::REP300,P110,PR500A,ACH-000856,REP300
CAL54_KIDNEY,ACH-000457::P101::PR500A::REP300,P101,PR500A,ACH-000457,REP300
CAL62_THYROID,ACH-000174::P101::PR500A::REP300,P101,PR500A,ACH-000174,REP300
CAL72_BONE,ACH-001715::P121::PR500B::REP300,P121,PR500B,ACH-001715,REP300
CAL78_BONE,ACH-000516::P120::PR500A::REP300,P120,PR500A,ACH-000516,REP300
CAMA1_BREAST,ACH-000783::P113::PR500A::REP300,P113,PR500A,ACH-000783,REP300
CAOV3_OVARY,ACH-000713::P119::PR500A::REP300,P119,PR500A,ACH-000713,REP300
CAPAN2_PANCREAS,ACH-000107::P120::PR500A::REP300,P120,PR500A,ACH-000107,REP300
CASKI_CERVIX,ACH-001336::P122::PR500B::REP300,P122,PR500B,ACH-001336,REP300
CAS1_CENTRAL_NERVOUS_SYSTEM,ACH-000464::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000464,REP300
CBAGPN_BONE,ACH-001022::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001022,REP300
CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,ACH-000329::P119::PR500A::REP300,P119,PR500A,ACH-000329,REP300
CCK81_LARGE_INTESTINE,ACH-000963::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000963,REP300
PEDS005TSUSP_KIDNEY,ACH-001163::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001163,REP300
CCLFPEDS0003T_SOFT_TISSUE,ACH-001164::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001164,REP300
CCLP1_BILIARY_TRACT,ACH-001959::P122::PR500B::REP300,P122,PR500B,ACH-001959,REP300
CCSW1_BILIARY_TRACT,ACH-001960::P122::PR500B::REP300,P122,PR500B,ACH-001960,REP300
CFPAC1_PANCREAS,ACH-000138::P110::PR500A::REP300,P110,PR500A,ACH-000138,REP300
CHAGOK1_LUNG,ACH-000867::P947::PR500B::REP300,P947,PR500B,ACH-000867,REP300
CHLA06ATRT_SOFT_TISSUE,ACH-001028::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001028,REP300
CHLA10_BONE,ACH-001029::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001029,REP300
CHLA15_AUTONOMIC_GANGLIA,ACH-001300::P956::PR500B::REP300,P956,PR500B,ACH-001300,REP300
CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293::P124::PR500B::REP300,P124,PR500B,ACH-001293,REP300
CHLA57_BONE,ACH-001033::P954::PR500B::REP300,P954,PR500B,ACH-001033,REP300
CHL1_SKIN,ACH-001024::P104::PR500A::REP300,P104,PR500A,ACH-001024,REP300
CH157MN_CENTRAL_NERVOUS_SYSTEM,ACH-000025::P947::PR500B::REP300,P947,PR500B,ACH-000025,REP300
CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000687::P953::PR500B::REP300,P953,PR500B,ACH-000687,REP300
CJM_SKIN,ACH-000458::P109::PR500A::REP300,P109,PR500A,ACH-000458,REP300
CL11_LARGE_INTESTINE,ACH-000249::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000249,REP300
CL34_LARGE_INTESTINE,ACH-000895::P115::PR500A::REP300,P115,PR500A,ACH-000895,REP300
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000920::P952::PR500B::REP300,P952,PR500B,ACH-000920,REP300
COGAR359_SOFT_TISSUE,ACH-001289::P954::PR500B::REP300,P954,PR500B,ACH-001289,REP300
COGE352_BONE,ACH-001038::P954::PR500B::REP300,P954,PR500B,ACH-001038,REP300
COGN278_AUTONOMIC_GANGLIA,ACH-001301::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001301,REP300
COLO320_LARGE_INTESTINE,ACH-000202::P956::PR500B::REP300,P956,PR500B,ACH-000202,REP300
COLO668_LUNG,ACH-000803::P103::PR500A::REP300,P103,PR500A,ACH-000803,REP300
COLO679_SKIN,ACH-000805::P108::PR500A::REP300,P108,PR500A,ACH-000805,REP300
COLO680N_OESOPHAGUS,ACH-000717::P119::PR500A::REP300,P119,PR500A,ACH-000717,REP300
COLO741_SKIN,ACH-000582::P116::PR500A::REP300,P116,PR500A,ACH-000582,REP300
COLO783_SKIN,ACH-000812::P109::PR500A::REP300,P109,PR500A,ACH-000812,REP300
COLO792_SKIN,ACH-000968::P115::PR500A::REP300,P115,PR500A,ACH-000968,REP300
COLO800_SKIN,ACH-000401::P117::PR500A::REP300,P117,PR500A,ACH-000401,REP300
CORL105_LUNG,ACH-000161::P112::PR500A::REP300,P112,PR500A,ACH-000161,REP300
CORL23_LUNG,ACH-000662::P107::PR500A::REP300,P107,PR500A,ACH-000662,REP300
CORL279_LUNG,ACH-000257::P951::PR500B::REP300,P951,PR500B,ACH-000257,REP300
CORL88_LUNG,ACH-000508::P954::PR500B::REP300,P954,PR500B,ACH-000508,REP300
COV318_OVARY,ACH-000256::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000256,REP300
COV362_OVARY,ACH-000278::P120::PR500A::REP300,P120,PR500A,ACH-000278,REP300
COV434_OVARY,ACH-000123::P119::PR500A::REP300,P119,PR500A,ACH-000123,REP300
COV644_OVARY,ACH-000608::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000608,REP300
CW2_LARGE_INTESTINE,ACH-000998::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000998,REP300
CW9019_SOFT_TISSUE,ACH-001050::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001050,REP300
C32_SKIN,ACH-000580::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000580,REP300
C33A_CERVIX,ACH-001333::P122::PR500B::REP300,P122,PR500B,ACH-001333,REP300
C4I_CERVIX,ACH-001334::P123::PR500B::REP300,P123,PR500B,ACH-001334,REP300
C75_LARGE_INTESTINE,ACH-001458::P126::PR500B::REP300,P126,PR500B,ACH-001458,REP300
C80_LARGE_INTESTINE,ACH-001459::P125::PR500B::REP300,P125,PR500B,ACH-001459,REP300
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000206::P951::PR500B::REP300,P951,PR500B,ACH-000206,REP300
DANG_PANCREAS,ACH-000243::P114::PR500A::REP300,P114,PR500A,ACH-000243,REP300
DAOY_CENTRAL_NERVOUS_SYSTEM,ACH-000211::P102::PR500A::REP300,P102,PR500A,ACH-000211,REP300
DAOY_CENTRAL_NERVOUS_SYSTEM,ACH-000211::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000211,REP300
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,ACH-000863::P106::PR500A::REP300,P106,PR500A,ACH-000863,REP300
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000233::P950::PR500B::REP300,P950,PR500B,ACH-000233,REP300
DETROIT562_UPPER_AERODIGESTIVE_TRACT,ACH-000207::P116::PR500A::REP300,P116,PR500A,ACH-000207,REP300
DKMG_CENTRAL_NERVOUS_SYSTEM,ACH-000244::P119::PR500A::REP300,P119,PR500A,ACH-000244,REP300
DL_SOFT_TISSUE,ACH-001059::P946.2::PR500B::REP300,P946.2,PR500B,ACH-001059,REP300
DMS273_LUNG,ACH-000749::P101::PR500A::REP300,P101,PR500A,ACH-000749,REP300
DMS53_LUNG,ACH-000698::P947::PR500B::REP300,P947,PR500B,ACH-000698,REP300
DMS79_LUNG,ACH-000703::P954::PR500B::REP300,P954,PR500B,ACH-000703,REP300
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000981::P953::PR500B::REP300,P953,PR500B,ACH-000981,REP300
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000056::P952::PR500B::REP300,P952,PR500B,ACH-000056,REP300
DOTC24510_CERVIX,ACH-001341::P125::PR500B::REP300,P125,PR500B,ACH-001341,REP300
DU145_PROSTATE,ACH-000979::P109::PR500A::REP300,P109,PR500A,ACH-000979,REP300
DU4475_BREAST,ACH-000258::P952::PR500B::REP300,P952,PR500B,ACH-000258,REP300
DV90_LUNG,ACH-000925::P111::PR500A::REP300,P111,PR500A,ACH-000925,REP300
EBC1_LUNG,ACH-000563::P113::PR500A::REP300,P113,PR500A,ACH-000563,REP300
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000877::P950::PR500B::REP300,P950,PR500B,ACH-000877,REP300
ECC10_STOMACH,ACH-000560::P956::PR500B::REP300,P956,PR500B,ACH-000560,REP300
ECC2_BILIARY_TRACT,ACH-001997::P123::PR500B::REP300,P123,PR500B,ACH-001997,REP300
ECGI10_OESOPHAGUS,ACH-000305::P110::PR500A::REP300,P110,PR500A,ACH-000305,REP300
EFE184_ENDOMETRIUM,ACH-000435::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000435,REP300
EFM19_BREAST,ACH-000330::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000330,REP300
EFM192A_BREAST,ACH-000117::P115::PR500A::REP300,P115,PR500A,ACH-000117,REP300
EFO21_OVARY,ACH-000308::P116::PR500A::REP300,P116,PR500A,ACH-000308,REP300
EFO27_OVARY,ACH-000936::P102::PR500A::REP300,P102,PR500A,ACH-000936,REP300
EGI1_BILIARY_TRACT,ACH-001494::P121::PR500B::REP300,P121,PR500B,ACH-001494,REP300
EKVX_LUNG,ACH-000706::P956::PR500B::REP300,P956,PR500B,ACH-000706,REP300
EMTOKA_ENDOMETRIUM,ACH-001495::P125::PR500B::REP300,P125,PR500B,ACH-001495,REP300
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000295::P954::PR500B::REP300,P954,PR500B,ACH-000295,REP300
EN_ENDOMETRIUM,ACH-000978::P112::PR500A::REP300,P112,PR500A,ACH-000978,REP300
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000198::P955::PR500B::REP300,P955,PR500B,ACH-000198,REP300
ESS1_ENDOMETRIUM,ACH-000913::P105::PR500A::REP300,P105,PR500A,ACH-000913,REP300
ES2_OVARY,ACH-000906::P101::PR500A::REP300,P101,PR500A,ACH-000906,REP300
EWS502_BONE,ACH-000279::P116::PR500A::REP300,P116,PR500A,ACH-000279,REP300
EWS502_BONE,ACH-000279::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000279,REP300
EW8_BONE,ACH-000499::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000499,REP300
FADU_UPPER_AERODIGESTIVE_TRACT,ACH-000846::P105::PR500A::REP300,P105,PR500A,ACH-000846,REP300
FLO1_OESOPHAGUS,ACH-001500::P122::PR500B::REP300,P122,PR500B,ACH-001500,REP300
FTC133_THYROID,ACH-000903::P102::PR500A::REP300,P102,PR500A,ACH-000903,REP300
FTC238_THYROID,ACH-000897::P104::PR500A::REP300,P104,PR500A,ACH-000897,REP300
GAMG_CENTRAL_NERVOUS_SYSTEM,ACH-000098::P111::PR500A::REP300,P111,PR500A,ACH-000098,REP300
GB1_CENTRAL_NERVOUS_SYSTEM,ACH-000738::P107::PR500A::REP300,P107,PR500A,ACH-000738,REP300
GB2_BILIARY_TRACT,ACH-001961::P124::PR500B::REP300,P124,PR500B,ACH-001961,REP300
GCIY_STOMACH,ACH-000047::P105::PR500A::REP300,P105,PR500A,ACH-000047,REP300
GCT_SOFT_TISSUE,ACH-000835::P112::PR500A::REP300,P112,PR500A,ACH-000835,REP300
GCT27_TESTIS,ACH-001502::P122::PR500B::REP300,P122,PR500B,ACH-001502,REP300
GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000081::P955::PR500B::REP300,P955,PR500B,ACH-000081,REP300
GIMEN_AUTONOMIC_GANGLIA,ACH-001344::P121::PR500B::REP300,P121,PR500B,ACH-001344,REP300
GI1_CENTRAL_NERVOUS_SYSTEM,ACH-000756::P111::PR500A::REP300,P111,PR500A,ACH-000756,REP300
GOS3_CENTRAL_NERVOUS_SYSTEM,ACH-000027::P114::PR500A::REP300,P114,PR500A,ACH-000027,REP300
GP2D_LARGE_INTESTINE,ACH-000982::P118::PR500A::REP300,P118,PR500A,ACH-000982,REP300
GP5D_LARGE_INTESTINE,ACH-001345::P125::PR500B::REP300,P125,PR500B,ACH-001345,REP300
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000073::P952::PR500B::REP300,P952,PR500B,ACH-000073,REP300
GSS_STOMACH,ACH-000746::P956::PR500B::REP300,P956,PR500B,ACH-000746,REP300
GSU_STOMACH,ACH-000485::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000485,REP300
G292CLONEA141B1_BONE,ACH-000082::P108::PR500A::REP300,P108,PR500A,ACH-000082,REP300
G292CLONEA141B1_BONE,ACH-000082::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000082,REP300
G361_SKIN,ACH-000572::P101::PR500A::REP300,P101,PR500A,ACH-000572,REP300
G401_SOFT_TISSUE,ACH-000096::P108::PR500A::REP300,P108,PR500A,ACH-000096,REP300
G402_SOFT_TISSUE,ACH-000375::P103::PR500A::REP300,P103,PR500A,ACH-000375,REP300
G402_SOFT_TISSUE,ACH-000375::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000375,REP300
G415_BILIARY_TRACT,ACH-001850::P122::PR500B::REP300,P122,PR500B,ACH-001850,REP300
HAC2_OVARY,ACH-001512::P125::PR500B::REP300,P125,PR500B,ACH-001512,REP300
HARA_LUNG,ACH-000843::P111::PR500A::REP300,P111,PR500A,ACH-000843,REP300
HA1E_KIDNEY,ACH-001310::P101::PR500A::REP300,P101,PR500A,ACH-001310,REP300
HA1E_KIDNEY,ACH-001310::P947::PR500B::REP300,P947,PR500B,ACH-001310,REP300
HCA1_CERVIX,ACH-001513::P123::PR500B::REP300,P123,PR500B,ACH-001513,REP300
HCC1143_BREAST,ACH-000374::P116::PR500A::REP300,P116,PR500A,ACH-000374,REP300
HCC1195_LUNG,ACH-000868::P112::PR500A::REP300,P112,PR500A,ACH-000868,REP300
HCC1359_LUNG,ACH-000901::P106::PR500A::REP300,P106,PR500A,ACH-000901,REP300
HCC1395_BREAST,ACH-000699::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000699,REP300
HCC1419_BREAST,ACH-000277::P115::PR500A::REP300,P115,PR500A,ACH-000277,REP300
HCC1428_BREAST,ACH-000352::P117::PR500A::REP300,P117,PR500A,ACH-000352,REP300
HCC1438_LUNG,ACH-000891::P109::PR500A::REP300,P109,PR500A,ACH-000891,REP300
HCC15_LUNG,ACH-000878::P110::PR500A::REP300,P110,PR500A,ACH-000878,REP300
HCC1806_BREAST,ACH-000624::P115::PR500A::REP300,P115,PR500A,ACH-000624,REP300
HCC1937_BREAST,ACH-000223::P120::PR500A::REP300,P120,PR500A,ACH-000223,REP300
HCC1954_BREAST,ACH-000859::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000859,REP300
HCC2108_LUNG,ACH-000314::P956::PR500B::REP300,P956,PR500B,ACH-000314,REP300
HCC33_LUNG,ACH-000515::P953::PR500B::REP300,P953,PR500B,ACH-000515,REP300
HCC38_BREAST,ACH-000276::P117::PR500A::REP300,P117,PR500A,ACH-000276,REP300
HCC4006_LUNG,ACH-000066::P106::PR500A::REP300,P106,PR500A,ACH-000066,REP300
HCC44_LUNG,ACH-000667::P104::PR500A::REP300,P104,PR500A,ACH-000667,REP300
HCC515_LUNG,ACH-000872::P102::PR500A::REP300,P102,PR500A,ACH-000872,REP300
HCC515_LUNG,ACH-000872::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000872,REP300
HCC56_LARGE_INTESTINE,ACH-000467::P113::PR500A::REP300,P113,PR500A,ACH-000467,REP300
HCC78_LUNG,ACH-000562::P109::PR500A::REP300,P109,PR500A,ACH-000562,REP300
HCC827_LUNG,ACH-000012::P107::PR500A::REP300,P107,PR500A,ACH-000012,REP300
HCC95_LUNG,ACH-000454::P112::PR500A::REP300,P112,PR500A,ACH-000454,REP300
HCSC1_CERVIX,ACH-001516::P125::PR500B::REP300,P125,PR500B,ACH-001516,REP300
HCT116_LARGE_INTESTINE,ACH-000971::P104::PR500A::REP300,P104,PR500A,ACH-000971,REP300
HCT15_LARGE_INTESTINE,ACH-000997::P104::PR500A::REP300,P104,PR500A,ACH-000997,REP300
HDMB03_CENTRAL_NERVOUS_SYSTEM,ACH-001349::P125::PR500B::REP300,P125,PR500B,ACH-001349,REP300
HDQP1_BREAST,ACH-000643::P116::PR500A::REP300,P116,PR500A,ACH-000643,REP300
HEC1_ENDOMETRIUM,ACH-001517::P122::PR500B::REP300,P122,PR500B,ACH-001517,REP300
HEC1A_ENDOMETRIUM,ACH-000954::P107::PR500A::REP300,P107,PR500A,ACH-000954,REP300
HEC1B_ENDOMETRIUM,ACH-000941::P103::PR500A::REP300,P103,PR500A,ACH-000941,REP300
HEC108_ENDOMETRIUM,ACH-000990::P116::PR500A::REP300,P116,PR500A,ACH-000990,REP300
HEC116_ENDOMETRIUM,ACH-001518::P121::PR500B::REP300,P121,PR500B,ACH-001518,REP300
HEC151_ENDOMETRIUM,ACH-000972::P113::PR500A::REP300,P113,PR500A,ACH-000972,REP300
HEC251_ENDOMETRIUM,ACH-000996::P117::PR500A::REP300,P117,PR500A,ACH-000996,REP300
HEC265_ENDOMETRIUM,ACH-000946::P109::PR500A::REP300,P109,PR500A,ACH-000946,REP300
HEC50B_ENDOMETRIUM,ACH-000831::P947::PR500B::REP300,P947,PR500B,ACH-000831,REP300
HEC59_ENDOMETRIUM,ACH-000994::P115::PR500A::REP300,P115,PR500A,ACH-000994,REP300
HEC6_ENDOMETRIUM,ACH-000984::P118::PR500A::REP300,P118,PR500A,ACH-000984,REP300
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004::P951::PR500B::REP300,P951,PR500B,ACH-000004,REP300
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005::P952::PR500B::REP300,P952,PR500B,ACH-000005,REP300
HEPG2_LIVER,ACH-000739::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000739,REP300
HEP3B217_LIVER,ACH-000625::P113::PR500A::REP300,P113,PR500A,ACH-000625,REP300
HEYA8_OVARY,ACH-000542::P101::PR500A::REP300,P101,PR500A,ACH-000542,REP300
HGC27_STOMACH,ACH-000847::P101::PR500A::REP300,P101,PR500A,ACH-000847,REP300
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000061::P952::PR500B::REP300,P952,PR500B,ACH-000061,REP300
HKA1_SKIN,ACH-001521::P124::PR500B::REP300,P124,PR500B,ACH-001521,REP300
HKGZCC_BILIARY_TRACT,ACH-001852::P125::PR500B::REP300,P125,PR500B,ACH-001852,REP300
HLF_LIVER,ACH-000393::P101::PR500A::REP300,P101,PR500A,ACH-000393,REP300
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000002::P953::PR500B::REP300,P953,PR500B,ACH-000002,REP300
HMC18_BREAST,ACH-000721::P101::PR500A::REP300,P101,PR500A,ACH-000721,REP300
HOS_BONE,ACH-000613::P113::PR500A::REP300,P113,PR500A,ACH-000613,REP300
HOS_BONE,ACH-000613::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000613,REP300
HOTHC_THYROID,ACH-002041::P122::PR500B::REP300,P122,PR500B,ACH-002041,REP300
HPAC_PANCREAS,ACH-000270::P104::PR500A::REP300,P104,PR500A,ACH-000270,REP300
HPAFII_PANCREAS,ACH-000094::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000094,REP300
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000942::P954::PR500B::REP300,P954,PR500B,ACH-000942,REP300
HSC1_SKIN,ACH-001523::P124::PR500B::REP300,P124,PR500B,ACH-001523,REP300
HSC2_UPPER_AERODIGESTIVE_TRACT,ACH-000472::P109::PR500A::REP300,P109,PR500A,ACH-000472,REP300
HSC3_UPPER_AERODIGESTIVE_TRACT,ACH-000778::P112::PR500A::REP300,P112,PR500A,ACH-000778,REP300
HSC5_SKIN,ACH-001524::P123::PR500B::REP300,P123,PR500B,ACH-001524,REP300
HSKTC_OVARY,ACH-002038::P126::PR500B::REP300,P126,PR500B,ACH-002038,REP300
HS294T_SKIN,ACH-000014::P110::PR500A::REP300,P110,PR500A,ACH-000014,REP300
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000069::P954::PR500B::REP300,P954,PR500B,ACH-000069,REP300
HS683_CENTRAL_NERVOUS_SYSTEM,ACH-000067::P947::PR500B::REP300,P947,PR500B,ACH-000067,REP300
HS729_SOFT_TISSUE,ACH-000133::P115::PR500A::REP300,P115,PR500A,ACH-000133,REP300
HS729_SOFT_TISSUE,ACH-000133::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000133,REP300
HS766T_PANCREAS,ACH-000178::P108::PR500A::REP300,P108,PR500A,ACH-000178,REP300
HS852T_SKIN,ACH-000274::P114::PR500A::REP300,P114,PR500A,ACH-000274,REP300
HS939T_SKIN,ACH-000814::P114::PR500A::REP300,P114,PR500A,ACH-000814,REP300
HS944T_SKIN,ACH-000632::P105::PR500A::REP300,P105,PR500A,ACH-000632,REP300
HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000914::P950::PR500B::REP300,P950,PR500B,ACH-000914,REP300
HTMMT_ENDOMETRIUM,ACH-002046::P126::PR500B::REP300,P126,PR500B,ACH-002046,REP300
HT1080_SOFT_TISSUE,ACH-000054::P102::PR500A::REP300,P102,PR500A,ACH-000054,REP300
HT115_LARGE_INTESTINE,ACH-000986::P947::PR500B::REP300,P947,PR500B,ACH-000986,REP300
HT1197_URINARY_TRACT,ACH-000547::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000547,REP300
HT1376_URINARY_TRACT,ACH-000724::P117::PR500A::REP300,P117,PR500A,ACH-000724,REP300
HT144_SKIN,ACH-000322::P111::PR500A::REP300,P111,PR500A,ACH-000322,REP300
HT29_LARGE_INTESTINE,ACH-000552::P104::PR500A::REP300,P104,PR500A,ACH-000552,REP300
HT3_CERVIX,ACH-001525::P123::PR500B::REP300,P123,PR500B,ACH-001525,REP300
HT55_LARGE_INTESTINE,ACH-000926::P113::PR500A::REP300,P113,PR500A,ACH-000926,REP300
HUCCT1_BILIARY_TRACT,ACH-000976::P113::PR500A::REP300,P113,PR500A,ACH-000976,REP300
HUG1N_STOMACH,ACH-000239::P953::PR500B::REP300,P953,PR500B,ACH-000239,REP300
HUH1_LIVER,ACH-000475::P947::PR500B::REP300,P947,PR500B,ACH-000475,REP300
HUH28_BILIARY_TRACT,ACH-000808::P120::PR500A::REP300,P120,PR500A,ACH-000808,REP300
HUH6_LIVER,ACH-000671::P114::PR500A::REP300,P114,PR500A,ACH-000671,REP300
HUH7_LIVER,ACH-000480::P109::PR500A::REP300,P109,PR500A,ACH-000480,REP300
HUO9_BONE,ACH-001526::P126::PR500B::REP300,P126,PR500B,ACH-001526,REP300
HUPT3_PANCREAS,ACH-000118::P117::PR500A::REP300,P117,PR500A,ACH-000118,REP300
HUPT4_PANCREAS,ACH-000213::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000213,REP300
